,url,description,title,label,description_p4,title_p4,desc_p,title_p
90,https://ucsc.edu,A world-class public research institution comprised of ten residential college communities nestled in the redwood forests and meadows overlooking central California's Monterey Bay.,"University of California, Santa Cruz",aman,"['world', 'class', 'public', 'research', 'institution', 'comprise', 'ten', 'residential', 'college', 'community', 'nestle', 'redwood', 'forest', 'meadow', 'overlook', 'central', 'california', 'monterey', 'bay']","['university', 'california', 'santa', 'cruz']",world class public research institution comprise ten residential college community nestle redwood forest meadow overlook central california monterey bay,university california santa cruz
91,https://craftsy.com,"Craftsy is your online resource for all creative makers, where you can find everything you need – from basic instruction to advanced techniques.",Craftsy.com | Express Your Creativity! | Engage your passion with Craftsy and learn to make something beautiful!,aman,"['craftsy', 'online', 'resource', 'creative', 'maker', 'find', 'everything', 'need', '', 'basic', 'instruction', 'advanced', 'technique']","['craftsycom', 'express', 'creativity', 'engage', 'passion', 'craftsy', 'learn', 'make', 'something', 'beautiful']",craftsy online resource creative maker find everything need  basic instruction advanced technique,craftsycom express creativity engage passion craftsy learn make something beautiful
210,https://homemoviestube.com,Free Homemade Porno Tube with all user submitted sex videos and photos.  HomeMoviesTube.com - Your Amateur Porn Tube,"Homemade Porn Videos, Free Amateur Sex Movies, and Real Porno Photos at HomeMoviesTube.com",berbahaya,"['free', 'homemade', 'porno', 'tube', 'user', 'submit', 'sex', 'video', 'photo', 'homemoviestubecom', 'amateur', 'porn', 'tube']","['homemade', 'porn', 'video', 'free', 'amateur', 'sex', 'movie', 'real', 'porno', 'photo', 'homemoviestubecom']",free homemade porno tube user submit sex video photo homemoviestubecom amateur porn tube,homemade porn video free amateur sex movie real porno photo homemoviestubecom
211,https://lobstertube.com,"LobsterTube has cooked up some of the best porn on the net. Millions of delicious porn tube movies are on the menu. Enter now, no need for reservations!",Sex Movies Tube | Lobster Tube,berbahaya,"['lobstertube', 'cooked', 'best', 'porn', 'net', 'million', 'delicious', 'porn', 'tube', 'movie', 'menu', 'enter', 'need', 'reservation']","['sex', 'movie', 'tube', 'lobster', 'tube']",lobstertube cooked best porn net million delicious porn tube movie menu enter need reservation,sex movie tube lobster tube
212,https://tubepleasure.com,"Porn videos: Milf, Mom, Stepmom, Lesbian, Interracial, Japanese, Teen, Massage, Shemale, Wife, Beauty, Threesome, Mature, Seduced, Anal and much more.",Tube Pleasure | Free Tube Porn Videos,berbahaya,"['porn', 'video', 'milf', 'mom', 'stepmom', 'lesbian', 'interracial', 'japanese', 'teen', 'massage', 'shemale', 'wife', 'beauty', 'threesome', 'mature', 'seduce', 'anal', 'much']","['tube', 'pleasure', 'free', 'tube', 'porn', 'video']",porn video milf mom stepmom lesbian interracial japanese teen massage shemale wife beauty threesome mature seduce anal much,tube pleasure free tube porn video
213,https://flirt4free.com,"Interactive cam rooms with the hottest girls from around the world. From porn stars to amateurs to fetish models, our cam girls are always ready to play.",Flirt4Free - Flirt for Free with live Cam Girls,berbahaya,"['interactive', 'cam', 'room', 'hottest', 'girl', 'around', 'world', 'porn', 'star', 'amateur', 'fetish', 'model', 'cam', 'girl', 'always', 'ready', 'play']","['flirtfree', 'flirt', 'free', 'live', 'cam', 'girl']",interactive cam room hottest girl around world porn star amateur fetish model cam girl always ready play,flirtfree flirt free live cam girl
214,https://pornorama.com,PORNORAMA.COM = free porno in long streamable videos completely FREE.,Free porno videos - PORNORAMA.COM,berbahaya,"['pornoramacom', '', 'free', 'porno', 'long', 'streamable', 'video', 'completely', 'free']","['free', 'porno', 'video', 'pornoramacom']",pornoramacom  free porno long streamable video completely free,free porno video pornoramacom
215,https://voyeurweb.com,Free voyeur photos and videos of sexy nude housewives competing to win cash prizes,Real Voyeur Pics and Amateur Videos - VoyeurWeb,berbahaya,"['free', 'voyeur', 'photo', 'video', 'sexy', 'nude', 'housewife', 'compete', 'win', 'cash', 'prize']","['real', 'voyeur', 'pic', 'amateur', 'video', 'voyeurweb']",free voyeur photo video sexy nude housewife compete win cash prize,real voyeur pic amateur video voyeurweb
216,https://pornpros.com,Watch the best HD exclusive movies and videos on Porn Pros. All the hottest new Pornstar and amateur girls in High Definition updated daily.,"HD Porn, Hardcore Teen Sex Movies - PornPros",berbahaya,"['watch', 'best', 'hd', 'exclusive', 'movie', 'video', 'porn', 'pro', 'hottest', 'new', 'pornstar', 'amateur', 'girl', 'high', 'definition', 'update', 'daily']","['hd', 'porn', 'hardcore', 'teen', 'sex', 'movie', 'pornpros']",watch best hd exclusive movie video porn pro hottest new pornstar amateur girl high definition update daily,hd porn hardcore teen sex movie pornpros
217,https://bravoerotica.com,BravoErotica.com provides thumbnailed links to the most beautiful nude models pussy on the net. Daily updated erotic picture galleries.,Erotic Pictures of the Most Beautiful Nude Girls Pussy @ Bravo Erotica,berbahaya,"['bravoeroticacom', 'provide', 'thumbnailed', 'link', 'beautiful', 'nude', 'model', 'pussy', 'net', 'daily', 'update', 'erotic', 'picture', 'gallery']","['erotic', 'picture', 'beautiful', 'nude', 'girl', 'pussy', 'bravo', 'erotica']",bravoeroticacom provide thumbnailed link beautiful nude model pussy net daily update erotic picture gallery,erotic picture beautiful nude girl pussy bravo erotica
218,https://pornrabbit.com,"Free PORN Tube Videos and Sex Movies at PornRabbit.com. Daily updates of Naked Amateur Girls and XXX Pornstars in Sex Videos showing Pussy, Ass and Tits","FREE PORN Videos - Sex Tube Movies, XXX & Porno - PornRabbit.com",berbahaya,"['free', 'porn', 'tube', 'video', 'sex', 'movie', 'pornrabbitcom', 'daily', 'update', 'naked', 'amateur', 'girl', 'xxx', 'pornstars', 'sex', 'video', 'show', 'pussy', 'tit']","['free', 'porn', 'video', 'sex', 'tube', 'movie', 'xxx', 'porno', 'pornrabbitcom']",free porn tube video sex movie pornrabbitcom daily update naked amateur girl xxx pornstars sex video show pussy tit,free porn video sex tube movie xxx porno pornrabbitcom
219,https://digitalplayground.com,DigitalPlayground.com is the leader in high quality adult blockbuster movies and award winning sex parodies that feature the most exclusive pornstars online! Adult Film Database of adult movies.,"Digital Playground - The Best Adult Movies, Porn Series and HD Sex Videos",berbahaya,"['digitalplaygroundcom', 'leader', 'high', 'quality', 'adult', 'blockbuster', 'movie', 'award', 'win', 'sex', 'parody', 'feature', 'exclusive', 'pornstars', 'online', 'adult', 'film', 'database', 'adult', 'movie']","['digital', 'playground', 'best', 'adult', 'movie', 'porn', 'series', 'hd', 'sex', 'video']",digitalplaygroundcom leader high quality adult blockbuster movie award win sex parody feature exclusive pornstars online adult film database adult movie,digital playground best adult movie porn series hd sex video
220,https://madthumbs.com,"Free porno videos, amateur sex tapes, streaming pussy movies and the most free xxx porn of any tube on the planet. Updated constantly with high quality free porno videos.","Free porno Movies, Sex Tapes & XXX Clips | Madthumbs",berbahaya,"['free', 'porno', 'video', 'amateur', 'sex', 'tape', 'stream', 'pussy', 'movie', 'free', 'xxx', 'porn', 'tube', 'planet', 'update', 'constantly', 'high', 'quality', 'free', 'porno', 'video']","['free', 'porno', 'movie', 'sex', 'tape', 'xxx', 'clip', 'madthumbs']",free porno video amateur sex tape stream pussy movie free xxx porn tube planet update constantly high quality free porno video,free porno movie sex tape xxx clip madthumbs
221,https://orgasm.com,"Free Porn has never been hotter than it is at Orgasm.com, where you'll find all the latest Porn Stars, sex news, and the best selection of HD Porn Videos today!","Orgasm.com | Free Porn and Sex Videos, Free HD XXX",berbahaya,"['free', 'porn', 'never', 'hotter', 'orgasmcom', 'find', 'late', 'porn', 'star', 'sex', 'news', 'best', 'selection', 'hd', 'porn', 'video', 'today']","['orgasmcom', 'free', 'porn', 'sex', 'video', 'free', 'hd', 'xxx']",free porn never hotter orgasmcom find late porn star sex news best selection hd porn video today,orgasmcom free porn sex video free hd xxx
222,https://boyfriendtv.com,"Free gay porn videos, huge collection of free gay porno movies. New gay men twink sex porn tube vids delivered to you everyday only at BoyFriendTV.com","Gay Porn, Free Gay Porn Videos - BoyFriendTv.com",berbahaya,"['free', 'gay', 'porn', 'video', 'huge', 'collection', 'free', 'gay', 'porno', 'movie', 'new', 'gay', 'men', 'twink', 'sex', 'porn', 'tube', 'vids', 'deliver', 'everyday', 'boyfriendtvcom']","['gay', 'porn', 'free', 'gay', 'porn', 'video', 'boyfriendtvcom']",free gay porn video huge collection free gay porno movie new gay men twink sex porn tube vids deliver everyday boyfriendtvcom,gay porn free gay porn video boyfriendtvcom
