,url,description,title,label,description_p4,title_p4,desc_p,title_p
50,https://britannica.com,"Explore the fact-checked online encyclopedia from Encyclopaedia Britannica with hundreds of thousands of objective articles, biographies, videos, and images from experts.",Encyclopedia Britannica | Britannica,aman,"['explore', 'fact', 'checked', 'online', 'encyclopedia', 'encyclopaedia', 'britannica', 'hundred', 'thousand', 'objective', 'article', 'biography', 'video', 'image', 'expert']","['encyclopedia', 'britannica', 'britannica']",explore fact checked online encyclopedia encyclopaedia britannica hundred thousand objective article biography video image expert,encyclopedia britannica britannica
51,https://mathworks.com,"MathWorks develops, sells, and supports MATLAB and Simulink products.",MathWorks - Makers of MATLAB and Simulink - MATLAB & Simulink,aman,"['mathworks', 'develops', 'sell', 'support', 'matlab', 'simulink', 'product']","['mathworks', 'maker', 'matlab', 'simulink', 'matlab', 'simulink']",mathworks develops sell support matlab simulink product,mathworks maker matlab simulink matlab simulink
52,https://blackboard.com,"Blackboard is a leading global educational technology solution for Higher Ed, K-12, business, and government, connecting education to the power of technology.",Educational Technology Services | Blackboard | North America,aman,"['blackboard', 'lead', 'global', 'educational', 'technology', 'solution', 'high', 'ed', 'k', 'business', 'government', 'connect', 'education', 'power', 'technology']","['educational', 'technology', 'service', 'blackboard', 'north', 'america']",blackboard lead global educational technology solution high ed k business government connect education power technology,educational technology service blackboard north america
171,https://fuq.com,"Fuq.com is a porn site with millions of free videos. Our database has everything you'll ever need, so enter & enjoy ;)",Porn Videos @ Fuq.com,berbahaya,"['fuqcom', 'porn', 'site', 'million', 'free', 'video', 'database', 'everything', 'ever', 'need', 'enter', 'enjoy', '']","['porn', 'video', 'fuqcom']",fuqcom porn site million free video database everything ever need enter enjoy ,porn video fuqcom
172,https://x-art.com,"X-Art features the world's finest HD erotic videos and erotic photography, gorgeous erotic models and nude models from the USA, Europe and South America, all shot with quality and clarity by top photographers.",X-Art ~ beautiful erotica.,berbahaya,"['x', 'art', 'feature', 'world', 'fine', 'hd', 'erotic', 'video', 'erotic', 'photography', 'gorgeous', 'erotic', 'model', 'nude', 'model', 'usa', 'europe', 'south', 'america', 'shot', 'quality', 'clarity', 'top', 'photographer']","['x', 'art', '', 'beautiful', 'erotica']",x art feature world fine hd erotic video erotic photography gorgeous erotic model nude model usa europe south america shot quality clarity top photographer,x art  beautiful erotica
173,https://perfectgirls.net,New free porn videos every day. Tons of adult movies in our archive. The only bookmark you need for all you free sex fantasies.,FREE PORN! FREE SEX! Perfect Girls Tube - 100 000 porn movies online,berbahaya,"['new', 'free', 'porn', 'video', 'every', 'day', 'ton', 'adult', 'movie', 'archive', 'bookmark', 'need', 'free', 'sex', 'fantasy']","['free', 'porn', 'free', 'sex', 'perfect', 'girl', 'tube', 'porn', 'movie', 'online']",new free porn video every day ton adult movie archive bookmark need free sex fantasy,free porn free sex perfect girl tube porn movie online
174,https://twistys.com,The hottest high quality glamour porn for over 18 years! Over 3700+ models and 46000+ scenes. TWISTYS.com,Twistys Lesbian Glam Porn | Twistys.com,berbahaya,"['hottest', 'high', 'quality', 'glamour', 'porn', 'year', 'model', 'scene', 'twistyscom']","['twistys', 'lesbian', 'glam', 'porn', 'twistyscom']",hottest high quality glamour porn year model scene twistyscom,twistys lesbian glam porn twistyscom
175,https://men.com,"Check out the best gay porn site on the net with daily updates, award-winning original series, exclusive Men.com models and over 800 of the hottest guys in gay porn.",Men.Com - The Best Gay Porn Site,berbahaya,"['check', 'best', 'gay', 'porn', 'site', 'net', 'daily', 'update', 'award', 'win', 'original', 'series', 'exclusive', 'mencom', 'model', 'hottest', 'guy', 'gay', 'porn']","['mencom', 'best', 'gay', 'porn', 'site']",check best gay porn site net daily update award win original series exclusive mencom model hottest guy gay porn,mencom best gay porn site
176,https://porn.com,"Free porn videos in the millions at PORN.COM the largest free porn tube in the world👍. Sex videos in HD, 4K on desktop or mobile. VR porn videos available🍑.",🥇Free Porn Videos - HD & VR Sex Videos - PORN.COM Porn Tube,berbahaya,"['free', 'porn', 'video', 'million', 'porncom', 'large', 'free', 'porn', 'tube', 'world', 'sex', 'video', 'hd', 'k', 'desktop', 'mobile', 'vr', 'porn', 'video', 'available']","['free', 'porn', 'video', 'hd', 'vr', 'sex', 'video', 'porncom', 'porn', 'tube']",free porn video million porncom large free porn tube world sex video hd k desktop mobile vr porn video available,free porn video hd vr sex video porncom porn tube
177,https://pornoxo.com,Porno Tube videos and adult tube movies free to enjoy and presented by pornoxo. New free porno added daily on our exclusive pornotube.,Free Porno Videos and Pics at PornoXO.com,berbahaya,"['porno', 'tube', 'video', 'adult', 'tube', 'movie', 'free', 'enjoy', 'present', 'pornoxo', 'new', 'free', 'porno', 'add', 'daily', 'exclusive', 'pornotube']","['free', 'porno', 'video', 'pic', 'pornoxocom']",porno tube video adult tube movie free enjoy present pornoxo new free porno add daily exclusive pornotube,free porno video pic pornoxocom
178,https://chaturbate.com,"Watch Live Cams Now! No Registration Required - 100% Free Uncensored Adult Chat. Start chatting with amateurs,  exhibitionists, pornstars w/ HD Video & Audio.","Chaturbate - Free Adult Webcams, Live Sex, Free Sex Chat, Exhibitionist & Pornstar Free Cams",berbahaya,"['watch', 'live', 'cam', 'registration', 'require', 'free', 'uncensored', 'adult', 'chat', 'start', 'chat', 'amateur', 'exhibitionist', 'pornstars', 'w', 'hd', 'video', 'audio']","['chaturbate', 'free', 'adult', 'webcam', 'live', 'sex', 'free', 'sex', 'chat', 'exhibitionist', 'pornstar', 'free', 'cam']",watch live cam registration require free uncensored adult chat start chat amateur exhibitionist pornstars w hd video audio,chaturbate free adult webcam live sex free sex chat exhibitionist pornstar free cam
179,https://apetube.com,Go ape on the best porn tubes here at ApeTube.com. We have more than 1.000.000 porn videos and they're 100% FREE! So enter and go bananas!,Free Porn @ Ape Tube!,berbahaya,"['go', 'ape', 'best', 'porn', 'tube', 'apetubecom', 'porn', 'video', 'free', 'enter', 'go', 'banana']","['free', 'porn', 'ape', 'tube']",go ape best porn tube apetubecom porn video free enter go banana,free porn ape tube
180,https://gonzoxxxmovies.com,Tube-Style Free Porn Videos &amp; Movies. Free Porn at Gonzo XXX Movies. 100% FREE: Enjoy!,Porn Videos @ Gonzo XXX Movies,berbahaya,"['tube', 'style', 'free', 'porn', 'video', 'amp', '', 'movie', 'free', 'porn', 'gonzo', 'xxx', 'movie', 'free', 'enjoy']","['porn', 'video', 'gonzo', 'xxx', 'movie']",tube style free porn video amp  movie free porn gonzo xxx movie free enjoy,porn video gonzo xxx movie
181,https://fleshbot.com,"Fleshbot: The hottest and longest running porn blog for pornstar interviews, sexy photos, hardcore videos and the newest adult DVDs.","Pornstar Blog, Porn Star News and Adult DVD Reviews | Fleshbot",berbahaya,"['fleshbot', 'hottest', 'long', 'run', 'porn', 'blog', 'pornstar', 'interview', 'sexy', 'photo', 'hardcore', 'video', 'new', 'adult', 'dvd']","['pornstar', 'blog', 'porn', 'star', 'news', 'adult', 'dvd', 'review', 'fleshbot']",fleshbot hottest long run porn blog pornstar interview sexy photo hardcore video new adult dvd,pornstar blog porn star news adult dvd review fleshbot
182,https://nuvid.com,"Nuvid is the phenomenon of modern pornography. With almost 10 years history of publishing the hottest porn videos online, Nuvid.com still rocks hard!",New Porno Videos & Free Sex Movies @ Nuvid,berbahaya,"['nuvid', 'phenomenon', 'modern', 'pornography', 'almost', 'year', 'history', 'publishing', 'hottest', 'porn', 'video', 'online', 'nuvidcom', 'still', 'rock', 'hard']","['new', 'porno', 'video', 'free', 'sex', 'movie', 'nuvid']",nuvid phenomenon modern pornography almost year history publishing hottest porn video online nuvidcom still rock hard,new porno video free sex movie nuvid
183,https://badjojo.com,"Badjojo is the #1 free porn search engine, with millions of free videos. We have amateur, teen or milf videos from the best porn sites.",Badjojo Porn Search,berbahaya,"['badjojo', 'free', 'porn', 'search', 'engine', 'million', 'free', 'video', 'amateur', 'teen', 'milf', 'video', 'best', 'porn', 'site']","['badjojo', 'porn', 'search']",badjojo free porn search engine million free video amateur teen milf video best porn site,badjojo porn search
