,url,description,title,label,description_p4,title_p4,desc_p,title_p
76,https://space.com,"Get the latest space exploration, innovation and astronomy news. Space.com celebrates humanity's ongoing expansion across the final frontier.","Space.com: NASA, Space Exploration and Astronomy News",aman,"['get', 'late', 'space', 'exploration', 'innovation', 'astronomy', 'news', 'spacecom', 'celebrates', 'humanity', 'ongoing', 'expansion', 'across', 'final', 'frontier']","['spacecom', 'nasa', 'space', 'exploration', 'astronomy', 'news']",get late space exploration innovation astronomy news spacecom celebrates humanity ongoing expansion across final frontier,spacecom nasa space exploration astronomy news
77,https://seagate.com,"Seagate membantu dunia menyimpan lebih banyak data dan memanfaatkan potensinya dengan terobosan layanan penyimpanan cloud, sistem, hard disk, hard disk solid state, serta solusi manajemen data lengkap.",Unggul dalam Solusi Penyimpanan Data Besar | Seagate Indonesia,aman,"['seagate', 'bantu', 'dunia', 'simpan', 'data', 'manfaat', 'potensi', 'terobos', 'layan', 'simpan', 'cloud', 'sistem', 'hard', 'disk', 'hard', 'disk', 'solid', 'state', 'solusi', 'manajemen', 'data', 'lengkap']","['unggul', 'solusi', 'simpan', 'data', 'seagate', 'indonesia']",seagate bantu dunia simpan data manfaat potensi terobos layan simpan cloud sistem hard disk hard disk solid state solusi manajemen data lengkap,unggul solusi simpan data seagate indonesia
78,https://uiowa.edu,"Join a global community of renowned artists, pioneering scientists, and faculty dedicated to student success at the University of Iowa.",The University of Iowa,aman,"['join', 'global', 'community', 'renowned', 'artist', 'pioneer', 'scientist', 'faculty', 'dedicate', 'student', 'success', 'university', 'iowa']","['university', 'iowa']",join global community renowned artist pioneer scientist faculty dedicate student success university iowa,university iowa
197,https://hottystop.com,"Hottystop is a quality softcore website with hot teens, babes, hotties, and much more sexy content.","Hot Girls, Teen Hotties at HottyStop.com",berbahaya,"['hottystop', 'quality', 'softcore', 'website', 'hot', 'teen', 'babe', 'hotties', 'much', 'sexy', 'content']","['hot', 'girl', 'teen', 'hotties', 'hottystopcom']",hottystop quality softcore website hot teen babe hotties much sexy content,hot girl teen hotties hottystopcom
198,https://mofos.com,"Mofos brings you the best amateur content in the world, with free videos of the most beautiful pornstars, hardcore action in stunning 4k. Enjoy thousands of videos to choose from @ Mofos",Mofos.com | The World's Best Amateur POV Porn Videos,berbahaya,"['mofos', 'brings', 'best', 'amateur', 'content', 'world', 'free', 'video', 'beautiful', 'pornstars', 'hardcore', 'action', 'stun', 'k', 'enjoy', 'thousand', 'video', 'choose', 'mofos']","['mofoscom', 'world', 'best', 'amateur', 'pov', 'porn', 'video']",mofos brings best amateur content world free video beautiful pornstars hardcore action stun k enjoy thousand video choose mofos,mofoscom world best amateur pov porn video
199,https://youngpornvideos.com,"Free teen porn videos of hardcore HD sex with petite schoolgirls, cheerleaders, college girls, babysitters, and innocent virgins. All models are legal and 18+.","Young Porn Videos - Free Teen Porn, HD Hardcore XXX Sex Movies",berbahaya,"['free', 'teen', 'porn', 'video', 'hardcore', 'hd', 'sex', 'petite', 'schoolgirl', 'cheerleader', 'college', 'girl', 'babysitter', 'innocent', 'virgin', 'model', 'legal']","['young', 'porn', 'video', 'free', 'teen', 'porn', 'hd', 'hardcore', 'xxx', 'sex', 'movie']",free teen porn video hardcore hd sex petite schoolgirl cheerleader college girl babysitter innocent virgin model legal,young porn video free teen porn hd hardcore xxx sex movie
200,https://pichunter.com,Free porn sex photos & nude pussy pics. PICHUNTER has the largest collection of free porn and is trusted since 2001.,"Free Porn, Sex & XXX Pics, Adult Photos, Hardcore, Nude Pussy - Pichunter",berbahaya,"['free', 'porn', 'sex', 'photo', 'nude', 'pussy', 'pic', 'pichunter', 'large', 'collection', 'free', 'porn', 'trust', 'since']","['free', 'porn', 'sex', 'xxx', 'pic', 'adult', 'photo', 'hardcore', 'nude', 'pussy', 'pichunter']",free porn sex photo nude pussy pic pichunter large collection free porn trust since,free porn sex xxx pic adult photo hardcore nude pussy pichunter
201,https://zootube365.com,animal sex videos horse sex dog porn with human beastiality porn videos bestiality zoo tube woman with dog animal porn horse cum on girl,Animal Sex Zoo Tube - free dog sex horse porn beastiality videos sex animal porn woman fuck,berbahaya,"['animal', 'sex', 'video', 'horse', 'sex', 'dog', 'porn', 'human', 'beastiality', 'porn', 'video', 'bestiality', 'zoo', 'tube', 'woman', 'dog', 'animal', 'porn', 'horse', 'cum', 'girl']","['animal', 'sex', 'zoo', 'tube', 'free', 'dog', 'sex', 'horse', 'porn', 'beastiality', 'video', 'sex', 'animal', 'porn', 'woman', 'fuck']",animal sex video horse sex dog porn human beastiality porn video bestiality zoo tube woman dog animal porn horse cum girl,animal sex zoo tube free dog sex horse porn beastiality video sex animal porn woman fuck
202,https://freeporn.com,Free Porn and XXX Sex Videos on Freeporn.com,Free Porn: XXX Sex Videos Freeporn,berbahaya,"['free', 'porn', 'xxx', 'sex', 'video', 'freeporncom']","['free', 'porn', 'xxx', 'sex', 'video', 'freeporn']",free porn xxx sex video freeporncom,free porn xxx sex video freeporn
203,https://wetpussygames.com,"Wet Pussy Games offers the highest quality hentai Games, porn Games, sex Games, and all sorts of crazy hentai","Hentai Games, Sex Games, Anime Porn",berbahaya,"['wet', 'pussy', 'game', 'offer', 'high', 'quality', 'hentai', 'game', 'porn', 'game', 'sex', 'game', 'sort', 'crazy', 'hentai']","['hentai', 'game', 'sex', 'game', 'anime', 'porn']",wet pussy game offer high quality hentai game porn game sex game sort crazy hentai,hentai game sex game anime porn
204,https://pornerbros.com,PornerBros has free sex videos and porn videos. Watch and download our free porn videos in HD with new Videos every hour,"Free Sex Videos, XXX Porn Videos and Pornstars Porno | PornerBros",berbahaya,"['pornerbros', 'free', 'sex', 'video', 'porn', 'video', 'watch', 'download', 'free', 'porn', 'video', 'hd', 'new', 'video', 'every', 'hour']","['free', 'sex', 'video', 'xxx', 'porn', 'video', 'pornstars', 'porno', 'pornerbros']",pornerbros free sex video porn video watch download free porn video hd new video every hour,free sex video xxx porn video pornstars porno pornerbros
205,https://femjoy.com,Nude art photography and video of the world's most beautiful female models,FEMJOY - Pure Nude Art Female Photography And Videos - FEMJOY,berbahaya,"['nude', 'art', 'photography', 'video', 'world', 'beautiful', 'female', 'model']","['femjoy', 'pure', 'nude', 'art', 'female', 'photography', 'video', 'femjoy']",nude art photography video world beautiful female model,femjoy pure nude art female photography video femjoy
206,https://dudesnude.com,"free gay pictures, videos, profiles, webcam and a friendly community of hot men",dudesnude,berbahaya,"['free', 'gay', 'picture', 'video', 'profile', 'webcam', 'friendly', 'community', 'hot', 'men']",['dudesnude'],free gay picture video profile webcam friendly community hot men,dudesnude
207,https://silverdaddies.com,"Free site with personal ads for fans of sexy daddies, silver foxes, mature men and naked daddies",SilverDaddies - dating for mature gay men,berbahaya,"['free', 'site', 'personal', 'ad', 'fan', 'sexy', 'daddy', 'silver', 'fox', 'mature', 'men', 'naked', 'daddy']","['silverdaddies', 'date', 'mature', 'gay', 'men']",free site personal ad fan sexy daddy silver fox mature men naked daddy,silverdaddies date mature gay men
208,https://swinglifestyle.com,"Create a free account and meet real life swingers through adults personals, clubs, parties and more. Everything you need to start your sexual revolution.",Swingers Lifestyle Community | Adult Personals | Clubs & Events,berbahaya,"['create', 'free', 'account', 'meet', 'real', 'life', 'swinger', 'adult', 'personal', 'club', 'party', 'everything', 'need', 'start', 'sexual', 'revolution']","['swinger', 'lifestyle', 'community', 'adult', 'personal', 'club', 'event']",create free account meet real life swinger adult personal club party everything need start sexual revolution,swinger lifestyle community adult personal club event
209,https://givemegay.com,"Watch our Free Gay Porn Videos and find your favourite Twinks, Bears and Studs in our free gay Sex Videos",Free Gay Sex Videos & Porn | PornerBros,berbahaya,"['watch', 'free', 'gay', 'porn', 'video', 'find', 'favourite', 'twinks', 'bear', 'stud', 'free', 'gay', 'sex', 'video']","['free', 'gay', 'sex', 'video', 'porn', 'pornerbros']",watch free gay porn video find favourite twinks bear stud free gay sex video,free gay sex video porn pornerbros
